"","ent_mun","year","month","homicides","pop_est","homicide_rate","mun","first_place_raw_votes","second_place_raw_votes","efec","first_place_party","second_place_party","alternation_index","pan_consec_yrs_in_pwr","date","election_year","post_election_avg_rate"
"5254","16069",2018,"07",4,99603.5574798205,47.3166154407816,"PIEDAD--LA",10213.84,9367,37982,"pan","mc",3,1,2018-07-01,1,24.3292192827939
"5255","16070",2001,"11",0,15665.7536654093,0,"PUREPERO",2740,1998,5939,"pri","prd",0,0,2001-11-01,1,0
"5256","16070",2004,"11",0,15665.2162239616,0,"PUREPERO",2629,1942,6342,"pri","pt",0,0,2004-11-01,1,2.03282659992464
"5257","16070",2007,"11",1,15664.6792757836,77.7226254406729,"PUREPERO",3041,1870,7137,"prd","pan",1,0,2007-11-01,1,3.801743384477
"5258","16070",2011,"11",0,15306.1025906986,0,"PUREPERO",3281,1207,8042,"pt","prd",2,0,2011-11-01,1,4.21508117861455
"5259","16070",2015,"06",0,15306.492649084,0,"PUREPERO",2438,1614,8028,"pna","prd",3,0,2015-06-01,1,6.99232941146323
"5260","16070",2018,"07",0,15306.7851928731,0,"PUREPERO",2059,1578,6754,"pna","pri",3,0,2018-07-01,1,13.7622216165651
"5261","16071",2001,"11",0,71767.3087945963,0,"PURUANDIRO",11433,4869,20834,"prd","pri",0,0,2001-11-01,1,4.41318770603299
"5262","16071",2004,"11",0,71761.4372467804,0,"PURUANDIRO",10483,5489,19192,"prd","pri",0,0,2004-11-01,1,5.93209359721825
"5263","16071",2007,"11",0,71755.5710879358,0,"PURUANDIRO",8827,4505,17772,"prd","pan",0,0,2007-11-01,1,5.32212268518065
"5264","16071",2011,"11",0,67837.741048549,0,"PURUANDIRO",10539.42,7512.2,27632,"pan","pri",1,1,2011-11-01,1,8.33224805347447
"5265","16071",2015,"06",0,67840.5585768863,0,"PURUANDIRO",7563.51,7254,23188,"pri","prd",2,0,2015-06-01,1,11.3658619345581
"5266","16071",2018,"07",3,67842.6717231392,52.1010940397452,"PURUANDIRO",8415,8354.75,27900,"pri","prd",2,0,2018-07-01,1,20.4659111128849
"5267","16072",2001,"11",0,13438.0766374282,0,"QUERENDARO",2403,1499,4630,"pri","prd",0,0,2001-11-01,1,4.61460162020991
"5268","16072",2004,"11",0,13438.2438414342,0,"QUERENDARO",2827,1503,4636,"prd","pri",1,0,2004-11-01,1,4.81828896427386
"5269","16072",2007,"11",0,13438.4108919784,0,"QUERENDARO",1582.08,1516,4843,"pan","pri",2,1,2007-11-01,1,4.35987087541582
"5270","16072",2011,"11",0,13550.2140344017,0,"QUERENDARO",3218.78,1788,6616,"pan","prd",2,2,2011-11-01,1,4.27758506202392
"5271","16072",2015,"06",0,13551.0278110332,0,"QUERENDARO",2743.07,1900.82,6203,"pri","prd",3,0,2015-06-01,1,7.43958482782991
"5272","16072",2018,"07",0,13551.6381435068,0,"QUERENDARO",1675,1310,6494,"indep1","pan",4,0,2018-07-01,1,12.2618877630914
"5273","16073",2001,"11",0,23894.1625624157,0,"QUIROGA",3532,2960,8887,"pri","pan",0,0,2001-11-01,1,10.4237499790408
"5274","16073",2004,"11",0,23896.6989874701,0,"QUIROGA",3808,2991,8823,"prd","pan",1,0,2004-11-01,1,9.43896060943361
"5275","16073",2007,"11",0,23899.2330845658,0,"QUIROGA",5236,2363,9728,"pan","prd",2,1,2007-11-01,1,10.470658414223
"5276","16073",2011,"11",0,25592.8248917088,0,"QUIROGA",4562.82,3974.42,12041,"pan","pri",2,2,2011-11-01,1,12.8383141238339
"5277","16073",2015,"06",1,25595.9611987265,47.5660980475535,"QUIROGA",4295,3062.01,12160,"pri","pan",3,0,2015-06-01,1,10.7146005364588
"5278","16073",2018,"07",1,25598.3134289898,46.0274779320924,"QUIROGA",2629,2264,9949,"pri","pes",3,0,2018-07-01,1,14.4599010282862
"5279","16074",2001,"11",0,9905.0513197064,0,"COJUMATLAN DE REGULES",2175,1389,4070,"prd","pri",0,0,2001-11-01,1,6.46929571203678
"5280","16074",2004,"11",0,9905.16328667467,0,"COJUMATLAN DE REGULES",2332,2130,4495,"pri","prd",1,0,2004-11-01,1,3.32207077104591
"5281","16074",2007,"11",0,9905.27515087842,0,"COJUMATLAN DE REGULES",2795,2178,5056,"prd","pri",2,0,2007-11-01,1,17.9568429934319
"5282","16074",2011,"11",0,9980.29839832647,0,"COJUMATLAN DE REGULES",2925,2370.96,5442,"prd","pri",2,0,2011-11-01,1,16.162870777526
"5283","16074",2015,"06",0,9981.43293363024,0,"COJUMATLAN DE REGULES",2955.82,2195.8,5206,"prd","pri",2,0,2015-06-01,1,16.1630278493209
"5284","16074",2018,"07",0,9982.28383510806,0,"COJUMATLAN DE REGULES",2441,1974,4978,"prd","pri",2,0,2018-07-01,1,15.2866843814254
"5285","16075",2001,"11",0,57010.8822147356,0,"REYES--LOS",11270,6534,20199,"prd","pri",0,0,2001-11-01,1,14.9402538930197
"5286","16075",2004,"11",0,57021.5340056501,0,"REYES--LOS",8084,5654,20151,"pri","prd",1,0,2004-11-01,1,15.9122635289145
"5287","16075",2007,"11",0,57032.1760202335,0,"REYES--LOS",7230,6982,21119,"prd","pri",2,0,2007-11-01,1,12.0271409471709
"5288","16075",2011,"11",0,64148.7041969316,0,"REYES--LOS",9460.61,7459.74,27579,"pan","pri",3,1,2011-11-01,1,14.2548442094461
"5289","16075",2015,"06",0,64177.9961956819,0,"REYES--LOS",8705.97,8222.5,26316,"pri","prd",4,0,2015-06-01,1,15.1604145539181
"5290","16075",2018,"07",1,64199.9651947447,18.3524368413219,"REYES--LOS",8540.95,5006,26598,"pan","prd",5,1,2018-07-01,1,14.8195170051704
"5291","16076",2001,"11",1,60902.1748870983,19.9910758894412,"SAHUAYO",11404,10459,24024,"pan","pri",0,1,2001-11-01,1,5.25019574378101
"5292","16076",2004,"11",0,60920.0104786968,0,"SAHUAYO",13021,10132,25317,"pri","pan",1,0,2004-11-01,1,10.1174693141872
"5293","16076",2007,"11",0,60937.8297005928,0,"SAHUAYO",12949.05,9810,25866,"pri","pan",1,0,2007-11-01,1,10.7819451846627
"5294","16076",2011,"11",0,72843.9350313577,0,"SAHUAYO",11003.09,9658,30318,"pan","prd",2,1,2011-11-01,1,10.8539217870246
"5295","16076",2015,"06",0,72855.0942651658,0,"SAHUAYO",13121,9883,28653,"pan","pri",2,3,2015-06-01,1,10.9491057017106
"5296","16076",2015,"12",2,72855.0942651658,32.344362966941,"SAHUAYO",14037.08,8983.79,25535,"pan","pri",2,2,2015-12-01,1,23.3054877485738
"5297","16076",2018,"07",3,72863.4636905219,48.5109716217709,"SAHUAYO",13989.94,7878,29288,"pan","pri",2,4,2018-07-01,1,33.8544870354652
"5298","16077",2001,"11",2,19505.2849454241,124.8379609328,"SAN LUCAS",2952,2613,6788,"prd","pri",0,0,2001-11-01,1,37.2747824693606
"5299","16077",2004,"11",0,19503.724872333,0,"SAN LUCAS",3764,3391,7305,"pri","prd",1,0,2004-11-01,1,48.8577708727967
"5300","16077",2007,"11",1,19502.166231094,62.4289622790124,"SAN LUCAS",4065,3673,7900,"prd","pri",2,0,2007-11-01,1,51.795629283428
"5301","16077",2011,"11",0,18460.5917202654,0,"SAN LUCAS",4303,2863.43,8394,"prd","pri",2,0,2011-11-01,1,44.9992896602945
"5302","16077",2015,"06",0,18459.0394066909,0,"SAN LUCAS",2941.99,2509,8001,"prd","pt",2,0,2015-06-01,1,44.513784817099
"5303","16077",2018,"07",0,18457.8751715101,0,"SAN LUCAS",4500,2611.81,8449,"pri","pt",3,0,2018-07-01,1,43.4404989163816
"5304","16078",2001,"11",0,13951.0871934888,0,"SANTA ANA MAYA",2352,1874,4955,"pan","pri",0,1,2001-11-01,1,0
"5305","16078",2004,"11",0,13949.0956743466,0,"SANTA ANA MAYA",2738,1820,5038,"prd","pri",1,0,2004-11-01,1,0
"5306","16078",2007,"11",0,13947.1059830425,0,"SANTA ANA MAYA",2230,1504,5139,"pri","prd",2,0,2007-11-01,1,2.88904539816837
"5307","16078",2011,"11",0,12618.1010284037,0,"SANTA ANA MAYA",1801,1697.72,6207,"pt","pri",3,0,2011-11-01,1,3.28681288630312
"5308","16078",2015,"06",0,12618.4851468137,0,"SANTA ANA MAYA",1458.81,1375,5720,"pri","mc",4,0,2015-06-01,1,10.2258436360861
"5309","16078",2018,"07",0,12618.7732356212,0,"SANTA ANA MAYA",1467,1220.57,5973,"pes","mc",5,0,2018-07-01,1,11.1451514514259
"5310","16079",2001,"11",0,38335.7118333103,0,"SALVADOR ESCALANTE",5485,3597,12003,"prd","pri",0,0,2001-11-01,1,9.06295451531974
"5311","16079",2004,"11",0,38345.9918938902,0,"SALVADOR ESCALANTE",5352,4031,11548,"prd","pri",0,0,2004-11-01,1,10.1753730165416
"5312","16079",2007,"11",0,38356.2625193171,0,"SALVADOR ESCALANTE",6293,3881.85,13871,"prd","pan",0,0,2007-11-01,1,9.0120236748823
"5313","16079",2011,"11",0,45219.4366592837,0,"SALVADOR ESCALANTE",12824.62,4422.02,21024,"prd","pri",0,0,2011-11-01,1,10.8331620748116
"5314","16079",2015,"06",0,45228.7010409352,0,"SALVADOR ESCALANTE",7839,4019.95,18413,"prd","pri",0,0,2015-06-01,1,12.3830046242052
"5315","16079",2018,"07",0,45235.6493271739,0,"SALVADOR ESCALANTE",4756,4208.83,18735,"indep1","prd",1,0,2018-07-01,1,15.8837702482839
"5316","16080",2001,"11",0,17181.852591389,0,"SENGUIO",2000,1764,5106,"prd","pri",0,0,2001-11-01,1,5.41333458394311
"5317","16080",2004,"11",0,17183.7127359552,0,"SENGUIO",1956,1802,6248,"prd","conve",0,0,2004-11-01,1,7.64169999504815
"5318","16080",2007,"11",0,17185.5711732601,0,"SENGUIO",1766,1662,7198,"pri","prd",1,0,2007-11-01,1,6.39946720872365
"5319","16080",2011,"11",0,18427.7321955445,0,"SENGUIO",3685.78,2788.26,8388,"prd","pri",2,0,2011-11-01,1,6.29452942518286
"5320","16080",2015,"06",0,18430.5160640211,0,"SENGUIO",3704,1720.42,8970,"pri","prd",3,0,2015-06-01,1,8.32722765099642
"5321","16080",2018,"07",0,18432.6039653786,0,"SENGUIO",3069,1907,9055,"pri","prd",3,0,2018-07-01,1,7.63684314600113
"5322","16081",2001,"11",0,9084.73929589148,0,"SUSUPUATO",1574,1228,3419,"prd","pri",0,0,2001-11-01,1,3.41311235310708
"5323","16081",2004,"11",0,9084.17050369269,0,"SUSUPUATO",2009,1597,3749,"pri","prd",1,0,2004-11-01,1,10.6334428522201
"5324","16081",2007,"11",0,9083.60223353764,0,"SUSUPUATO",2021,1681,3891,"pri","prd",1,0,2007-11-01,1,10.869294994203
"5325","16081",2011,"11",0,8704.19372456797,0,"SUSUPUATO",2024.96,1596,4851,"pri","prd",1,0,2011-11-01,1,18.0507542282557
"5326","16081",2015,"06",0,8704.93028151911,0,"SUSUPUATO",2067.84,1719.46,5179,"pri","prd",1,0,2015-06-01,1,18.8539961757335
"5327","16081",2018,"07",0,8705.48269923246,0,"SUSUPUATO",1829,1241.9,5252,"pri","morena",1,0,2018-07-01,1,17.230821020109
"5328","16082",2001,"11",0,59199.3647199999,0,"TACAMBARO",7887,7433,17941,"pan","pri",0,1,2001-11-01,1,20.8356098644191
"5329","16082",2004,"11",0,59215.4327263927,0,"TACAMBARO",8571,5377,19091,"pri","prd",1,0,2004-11-01,1,33.0787822206477
"5330","16082",2007,"11",0,59231.4859853921,0,"TACAMBARO",10684,6053,22061,"pri","prd",1,0,2007-11-01,1,26.6424705078411
"5331","16082",2011,"11",0,69959.991532215,0,"TACAMBARO",14313.25,8247.4,29741,"pan","pri",2,1,2011-11-01,1,23.8468053730579
"5332","16082",2015,"06",0,69978.9697536577,0,"TACAMBARO",9455.82,8025.63,26770,"pri","prd",3,0,2015-06-01,1,24.5476623984613
"5333","16082",2018,"07",1,69993.2034197396,16.8334316602993,"TACAMBARO",7915.65,7730,28818,"prd","pri",4,0,2018-07-01,1,28.2285337699354
"5334","16083",2001,"11",0,25672.5618797435,0,"TANCITARO",3862,3098,8380,"pri","prd",0,0,2001-11-01,1,14.6113443669369
"5335","16083",2004,"11",0,25678.1512707994,0,"TANCITARO",3842,3242,8387,"pan","prd",1,1,2004-11-01,1,20.6925534228351
"5336","16083",2007,"11",0,25683.7355318506,0,"TANCITARO",3933,3806,9409,"prd","pan",2,0,2007-11-01,1,32.1687728598853
"5337","16083",2011,"11",0,29416.1033697044,0,"TANCITARO",3666.89,3376.93,9369,"pan","prd",3,1,2011-11-01,1,32.9539644175612
"5338","16083",2015,"06",0,29424.1005566013,0,"TANCITARO",1532.39,1460.16,7448,"pan","pri",3,2,2015-06-01,1,29.54888918306
"5339","16083",2018,"07",0,29430.0984467739,0,"TANCITARO",2835,2663.92,9463,"pri","pan",4,0,2018-07-01,1,26.5838288725541
"5340","16084",2001,"11",0,26246.0790823599,0,"TANGAMANDAPIO",3401,3105,7756,"prd","pri",0,0,2001-11-01,1,2.40190882786419
"5341","16084",2004,"11",0,26248.4333744794,0,"TANGAMANDAPIO",5087,3300,8387,"pri","prd",1,0,2004-11-01,1,2.44649696938444
"5342","16084",2007,"11",0,26250.7855058035,0,"TANGAMANDAPIO",3538,2784,9250,"prd","pri",2,0,2007-11-01,1,4.40903598437716
"5343","16084",2011,"11",0,27824.0278587841,0,"TANGAMANDAPIO",3284.65,2728,11743,"pan","conve",3,1,2011-11-01,1,4.05733747804244
"5344","16084",2015,"06",0,27831.7379468694,0,"TANGAMANDAPIO",3806.69,3752.61,11656,"pri","prd",4,0,2015-06-01,1,6.73684374458645
"5345","16084",2018,"07",0,27837.5205129333,0,"TANGAMANDAPIO",3645.64,3029,12014,"prd","pri",5,0,2018-07-01,1,18.2123420453869
"5346","16085",2001,"11",0,32820.9014661637,0,"TANGANCICUARO",4123,3143,10017,"prd","pri",0,0,2001-11-01,1,10.5177182845985
"5347","16085",2004,"11",0,32820.6864895846,0,"TANGANCICUARO",2996,2975,10473,"pan","pri",1,1,2004-11-01,1,12.3289905118357
